Piotr,SAMIEC-TALAR,Poland
,RAFAEL,Brazil
Haris,MEDUNJANIN,Bosnia And Herzegovina
Jores,OKORE,Denmark
Nicolás,TAGLIAFICO,Argentina
Nicolás,ARAYA,Chile
Adam,MATUSZCZYK,Poland
Borja,LÁZARO,Spain
Ryan,SANDFORD,England
Andrea,CONTI,Italy
Yunus,MALLI,Turkey
Carlos,RODRÍGUEZ,Colombia
Andrei,LUPU,Romania
Freek,HEERKENS,Netherlands
Sebastián,JURADO,Mexico
Dragoș,NEDELCU,Romania
Michael,DOUGHTY,Wales
Hirving,LOZANO,Mexico
Matty,DALY,England
Aaron,MCGOWAN,England
Santiago,GIMÉNEZ,Mexico
Patrick,SILVA,Denmark
Héctor,HERRERA,Mexico
,,
Ognjen,GNJATIĆ,Bosnia And Herzegovina
,WILLIAM,Brazil
,MARCELO,Brazil
Hakan,ARSLAN,Turkey
Roberto,CRISCUOLO,Italy
Lazar,ROSIĆ,Serbia
Ismaïl,AISSATI,Morocco
Alexi,PITU,Romania
James,AGUIRRE,Colombia
Răzvan,TINCU,Romania
Niklas,LANDGRAF,Germany
Lorenzo,ANDRENACCI,Italy
Jiří,SKALÁK,Czech Republic
Jordan,TORUNARIGHA,Germany
Giovani,SANTOS,Mexico
Marvin,EGHO,Austria
Lukas,RIED,Austria
Fredrik,JENSEN,Finland
Luis,NARVÁEZ,Colombia
Ian,RUSH,Wales
Simon,BANZA,France
Keanu,STAUDE,Germany
Leobardo,LÓPEZ,Mexico
Matías,ORIHUELA,Argentina
Elliott,WHITEHOUSE,England
Filip,HOLENDER,Hungary
Gennaro,TUTINO,Italy
Carlos,PENA,Uruguay
Iustin,POPESCU,Romania
Matty,LUND,Northern Ireland
Niall,LOGUE,Northern Ireland
Andre,DOZZELL,England
Tim,KLEINDIENST,Germany
Mike,FRANTZ,Germany
Jo,COPPENS,Belgium
Tymoteusz,KLUPŚ,Poland
Ivan,TONEY,England
Michael,SANTOS,Uruguay
Linus,OBEXER,Switzerland
Jay-Roy,GROT,Netherlands
,CARVAJAL,Spain
Taylor,MOORE,England
Daniel,LAJUD,Mexico
Dennis,DIEKMEIER,Germany
Ruben,KRISTIANSEN,Norway
Timo,HÖLSCHER,Germany
Jakub,OSOBIŃSKI,Poland
James,FINNERTY,Ireland
Malcom,EDJOUMA,Morocco
Herbert,PAUL,Germany
Patrick,MCELENEY,Ireland
Şahverdi,ÇETIN,Germany
Joe,MORRELL,Wales
Nicolás,CRUZ,Uruguay
,PEPE,Portugal
Batuhan,ŞEN,Turkey
Alexis,SAELEMAEKERS,Belgium
Umut,BOZOK,France
Augusto,SOLARI,Argentina
Martyn,WAGHORN,England
George,CÎMPANU,Romania
Yassin,FEKIR,France
Marek,HAMŠÍK,Slovakia
Leandro,DAMIÃO,Brazil
Patrick,AANHOLT,Netherlands
Luís,CORTEZ,Portugal
Michael,KARLSEN,Norway
Roberto,PIRRELLO,Italy
André,RIEL,Denmark
Rafał,GIKIEWICZ,Poland
Pedro,MENDES,Portugal
Victor,EKANI,Cameroon
,PINILLOS,Spain
Brendan,SARPONG-WIREDU,England
Daniel,PIK,Poland
Jonas,THORSEN,Denmark
Rodrigo,CABRERA,Uruguay
Matthew,SORINOLA,England
Patrick,GÖBEL,Germany
Aurélien,TERTEREAU,France
Filip,MALBAŠIĆ,Serbia
Marian,PRINZ,Germany
Dino,PERIĆ,Croatia
Raimundo,REBOLLEDO,Chile
Ricardo,RODRÍGUEZ,Switzerland
Michel,NIEMEYER,Germany
Jakub,RZEŹNICZAK,Poland
,EGUARAS,Spain
Manuel,ITURRA,Chile
Evan,FARRELL,Ireland
Miguel,TORRÉN,Argentina
Dani,GARCÍA,Spain
Lucas,MARSELLA,France
Lucas,ANDERSEN,Denmark
,KIRIAN,Spain
Jordan,WILLIS,England
Vincent,ABOUBAKAR,Cameroon
Róger,LEMUS,Colombia
Yeison,GORDILLO,Colombia
Piotr,CELEBAN,Poland
Joe,CORONA,United States Of America
Ibrahima,TANDIA,Mali
Zachary,ELBOUZEDI,Ireland
Maurício,CORTÉS,Colombia
Ludovic,BUTELLE,France
Cristiano,LOMBARDI,Italy
Ruud,GULLIT,Netherlands
Alejandro,FUENMAYOR,Venezuela
Umut,BULUT,Turkey
Pol,POL MORENO,Spain
Jérémy,TARAVEL,France
Cristian,GANEA,Romania
Cameron,HUMPHREYS-GRANT,England
Joaquín,NOY,Uruguay
Dennis,BERGKAMP,Netherlands
Carlos,MOSQUERA,Colombia
Abdelhak,BELAHMEUR,France
Antonio,ROSATI,Italy
Martin,HINTEREGGER,Austria
Carlos,BLANCO,Spain
Kevin,DE BRUYNE,Belgium
Pierre-Yves,HAMEL,France
Borja,IGLESIAS,Spain
Dodi,LUKÉBAKIO,Belgium
Matías,BLÁZQUEZ,Chile
Artur,SÓJKA,Poland
Julian,RIECKMANN,Germany
,CIFU,Spain
Daniel,DIDAVI,Germany
Sascha,HORVATH,Austria
Marcus,PIOSSEK,Poland
Salvador,REYES,Mexico
Haris,DULJEVIĆ,Bosnia And Herzegovina
Nicolás,GIL,Colombia
Aurélien,NGUIAMBA,France
Alexandru,ȚIGĂNAȘU,Romania
Zaydou,YOUSSOUF,France
Nicolao,DUMITRU,Italy
Jamie,STERRY,England
Bruno,PIRES,Brazil
Alexander,STØLÅS,Norway
,MUNIR,Morocco
Camron,MCWILLIAMS,England
Julian,RYERSON,Norway
Carlos,IZQUIERDOZ,Argentina
Tomasz,DEJEWSKI,Poland
Arled,CADAVID,Colombia
Conor,MCLAUGHLIN,Northern Ireland
Tobias,FLECKSTEIN,Germany
,DEULOFEU,Spain
Harry,DARLING,England
,JOSELU,Spain
Gennaro,GATTUSO,Italy
Michael,LUMB,Denmark
Nicholas,MARFELT,Denmark
Tobias,KEMPE,Germany
Toni,MARTÍNEZ,Spain
Alan,POWER,Ireland
David,ACCAM,Ghana
Philipp,OCHS,Germany
Nicolai,VALLYS,Denmark
Lucas,POSSIGNOLO,Brazil
John,MOUSINHO,England
Diego,ARIAS,Colombia
Ollie,PALMER,England
Senad,LULIĆ,Bosnia And Herzegovina
Sofian,KIYINE,Morocco
Jamie,FIELDING,England
James,CLARKE,Ireland
Owain,WILLIAMS,Wales
Benjamín,KUSCEVIC,Chile
Carlos,GUZMÁN,Mexico
Juan,MANCILLA,Colombia
Marcus,PEDERSEN,Norway
Fredrik,AURSNES,Norway
Eloge,YAO,Ivory Coast
Fábio,CHINA,Portugal
Gabriel,ÁVALOS,Paraguay
Elliott,MOORE,England
Alexis,GUTIÉRREZ,Mexico
Toma,BAŠIĆ,Croatia
Rob,CORNWALL,Ireland
Emil,NIELSEN,Denmark
Álvaro,ARROYO,Spain
Joona,TOIVIO,Finland
Krzysztof,DRZAZGA,Poland
Ismael,QUÍLEZ,Argentina
Maarten,PAES,Netherlands
Juan,MIGUEL,Mexico
Lee,EVANS,Wales
Matěj,HANOUSEK,Czech Republic
Billy,MCKAY,Northern Ireland
Marco,RAIMONDO-METZGER,Germany
Sergio,BUENACASA,Spain
Mikkel,KIRKESKOV,Denmark
Yussif,CHIBSAH,Ghana
Clint,ESSERS,Netherlands
,,
Arkadiusz,KASPERKIEWICZ,Poland
Timothée,DIENG,France
Adem,DOĞAN,Turkey
,LATO,Spain
Neluț,ROȘU,Romania
Luis,HERNÁNDEZ,Mexico
George,WILLIAMS,England
Juan,SEGOVIA,Argentina
Michael,VERRIPS,Netherlands
Abdülkadir,ÖMÜR,Turkey
Diego,VALDEZ,Paraguay
Davud,TUMA,Germany
Patryk,KUN,Poland
Chima,OKOROJI,England
Francisco,GERALDES,Portugal
Zacharie,BOUCHER,France
Rio,FERDINAND,England
Jonatan,CRISTALDO,Argentina
Tom,PETT,England
Patrick,CUTRONE,Italy
Clément,LENGLET,France
Adam,BODZEK,Poland
Lorenzo,VENUTI,Italy
Tobias,SIPPEL,Germany
Sascha,EICHMEIER,Germany
Mouaad,MADRI,France
Harry,BROCKBANK,England
Kamil,WOJTKOWSKI,Poland
Harun,ALPSOY,Turkey
Dominik,KOHR,Germany
Bruno,VALDEZ,Paraguay
Sergio,SÁNCHEZ,Spain
Simone,BASTONI,Italy
Sabin,MERINO,Spain
Serge,AURIER,Ivory Coast
Hayden,COULSON,England
Marco,RICHTER,Germany
Fabien,OUREGA,France
Johan,CABALLERO,Colombia
Nildo,PETROLINA,Brazil
Ismael,SOSA,Argentina
Trevor,DOORNBUSCH,Netherlands
Todd,KANE,England
Falaye,SACKO,Mali
Diogo,SILVA,Portugal
Rolando,AARONS,England
Tim,CAMPULKA,Germany
Joonas,VAHTERA,Finland
Marcus,THURAM,France
Omar,NOVELO,Mexico
Valentin,COSTACHE,Romania
Adam,BUXTON,England
Nikola,NINKOVIĆ,Serbia
Tobias,KNOFLACH,Austria
Amin,YOUNES,Germany
Sam,HORNBY,England
Niklas,HOFFMANN,Germany
,EDGAR,Spain
Ismael,COULIBALY,Mali
José,JOSÉ SÁ,Portugal
Gaëtan,HENDRICKX,Belgium
Marvin,KOKOS,France
Iván,ROJAS,Colombia
Julien,FAUSSURIER,France
José,SAND,Argentina
Harry,MAGUIRE,England
Víctor,MÉNDEZ,Chile
Andreas,PEREIRA,Brazil
Diego,ROSALES,Mexico
Yasin,ÖZTEKIN,Turkey
Marco,REUS,Germany
Josh,DACRES-COGLEY,England
Ben,MEE,England
Michał,KOPCZYŃSKI,Poland
Will,MANNION,England
Patrick,ROBERTS,England
Jérémy,FRICK,Switzerland
Maxime,LOPEZ,France
Rémy,DUGIMONT,France
Callum,CAMPS,Northern Ireland
Martin,RASNER,Austria
Isaac,SACKEY,Ghana
Tobias,MOHR,Germany
Felix,BURMEISTER,Germany
James,MCCARTHY,Ireland
Mateo,PUERTA,Colombia
Javi,MOYANO,Spain
Anco,JANSEN,Netherlands
Lucas,ACEVEDO,Argentina
Solly,MARCH,England
Sébastien,BRUZZESE,Belgium
Kenny,REDONDO,Germany
Pyry,SOIRI,Finland
Marco,BÜRKI,Switzerland
Christoph,LEITGEB,Austria
Felix,UDUOKHAI,Germany
Lee,NICHOLLS,England
Sergio,HERRERA,Spain
Georges-Kévin,NKOUDOU,France
Tomás,RINCÓN,Venezuela
Charles,TRAORÉ,Mali
Cengiz,ÜNDER,Turkey
Jonathan,BOND,England
Ibrahima,SISSOKO,France
Komnen,ANDRIĆ,Serbia
,SIDCLEY,Brazil
Donny,BEEK,Netherlands
Manuel,SCHWENK,Germany
Nick,POPE,England
Luka,RACIC,Denmark
Blair,TURGOTT,England
Federico,VIVIANI,Italy
Juan,VALENCIA,Colombia
Jan-Christoph,BARTELS,Germany
Thomas,DELANEY,Denmark
Benjamin,LECOMTE,France
João,PEREIRA,Portugal
Tanguy,NDOMBELE,France
Matthieu,UDOL,France
Francesco,DELI,Italy
José,CUADRADO,Colombia
Braian,GALVÁN,Argentina
Bajram,SYLA,Austria
Sergio,ÁLVAREZ,Spain
Maximilian,WELZMÜLLER,Germany
Yves,BISSOUMA,Mali
Amir,ABSALEM,Netherlands
Jack,MARRIOTT,England
Marvin,ZEEGELAAR,Netherlands
Nicky,AJOSE,England
Gianfranco,ZOLA,Italy
Kenan,KODRO,Bosnia And Herzegovina
Matías,ROMERO,Argentina
Florian,MAYER,Germany
Luís,MACHADO,Portugal
Andrei,URECHE,Romania
Jarosław,NIEZGODA,Poland
Jovan,MARKOVIĆ,Romania
Omar,ELABDELLAOUI,Norway
Ryan,LEDSON,England
Uroš,ĐERIĆ,Serbia
Christian,PULISIC,United States Of America
Lukáš,ŠTETINA,Slovakia
Kevin,NITZLNADER,Austria
Sebastián,PALMA,Colombia
Michal,SADÍLEK,Czech Republic
,BUENO,Brazil
Tobias,FIGUEIREDO,Portugal
Alexander,LAUKART,Germany
Kastriot,IMERI,Switzerland
Gerardo,RODRÍGUEZ,Mexico
Marco,TUMMINELLO,Italy
Mauro,MANOTAS,Colombia
Nikola,KATIĆ,Croatia
Leonardo,BERTONE,Switzerland
Federico,MARTÍNEZ,Spain
Nicolás,FERNÁNDEZ,Chile
Federico,BERNARDESCHI,Italy
Dayot,UPAMECANO,France
Manuel,IORI,Italy
Roberto,MASSIMO,Germany
Łukasz,PORĘBA,Poland
Karim,YODA,France
Bradley,COLLINS,England
,IBAÑEZ,Brazil
Nicolás,BAZZANA,Argentina
Jean-Louis,LECA,France
Hélder,FERREIRA,Portugal
Olufela,OLOMOLA,England
Hiram,MIER,Mexico
,PITÉ,Portugal
Jorge,TEIXEIRA,Portugal
Jacopo,SEGRE,Italy
Adam,HLOŽEK,Czech Republic
Marco,HARTMANN,Germany
Steffen,SCHÄFER,Germany
Christian,STROHDIEK,Germany
Mariano,ARINI,Italy
Maximilian,BAUER,Germany
Liam,FONTAINE,England
Josh,DOHERTY,Northern Ireland
Uğur,TEZEL,Germany
Aylton,MORTE,Portugal
Dan,POTTS,England
Tanguy,NDOMBELE,France
Mousa,DEMBÉLÉ,Belgium
Erik,ZENGA,Germany
Kenan,FATKIĆ,Slovenia
Ben,GODFREY,England
Federico,NAVARRO,Argentina
Daniel,GIRALDO,Colombia
Dušan,BASTA,Serbia
Abdurrahim,DURSUN,Turkey
Michael,RANGEL,Colombia
Joel,ROLLINSON,England
Marius,MARTAC,Romania
Issa,MAREGA,France
Andrija,LUKOVIĆ,Serbia
Fabian,BREDLOW,Germany
,QUINI,Spain
Ján,GREGUŠ,Slovakia
Sven,BENDER,Germany
Alain,WISS,Switzerland
Łukasz,TEODORCZYK,Poland
Markus,KUSTER,Austria
Wilder,MOSQUERA,Colombia
Guido,BURGSTALLER,Austria
Bruno,GODEAU,Belgium
Gianluca,MANCINI,Italy
Bartosz,RYMANIAK,Poland
Peter,NYMANN,Denmark
Juan,MAHECHA,Colombia
Efkan,BEKIROGLU,Germany
Ante,ERCEG,Croatia
Alex,ALEX POZO,Spain
Andrew,GRAVILLON,France
Alban,LAFONT,France
Fernando,NAVARRO,Mexico
Robert,ION,Romania
Antonio,CANDREVA,Italy
Cristian,SĂPUNARU,Romania
Bruno,MONTEIRO,Portugal
Boli,BOLINGOLI,Belgium
Wassim,AOUACHRIA,France
Archie,PROCTER,England
Marcel,SCHMELZER,Germany
Maciej,MAKUSZEWSKI,Poland
Mariano,BAREIRO,Argentina
Diego,GODÍN,Uruguay
Diego,RUBIO,Chile
Mariano,BARBOSA,Argentina
,CARMONA,Spain
Karim,AHMADI,Morocco
Leandro,FERNÁNDEZ,Argentina
Fabian,KLOS,Germany
Marko,RAGUŽ,Austria
Jakob,AHLMANN,Denmark
Matz,SELS,Belgium
Jan,VERTONGHEN,Belgium
Marvin,WANITZEK,Germany
Conrad,LOGAN,Ireland
Paolo,FERNANDES,Spain
Lukas,GABBICHLER,Austria
Loïc,DAMOUR,France
Jamal,LOWE,England
Philipp,HUSPEK,Austria
Cyriel,DESSERS,Belgium
Yohan,MOLLO,France
Ľubomír,GULDAN,Slovakia
Diego,SÁNCHEZ,Chile
Alioune,CAMARA,Senegal
Jesús,RIVAS,Colombia
Juan,ESCOBAR,Paraguay
,MARIANO,Brazil
Álvaro,JIMÉNEZ,Spain
Max,MELBOURNE,England
Jerson,MALAGÓN,Colombia
Benjamin,KINDSVATER,Germany
William,PARRA,Colombia
Luca,RAVANELLI,Italy
Carlos,HIGUERA,Mexico
Jamie,TURLEY,England
Alexis,HINESTROZA,Colombia
Pablo,SISNIEGA,Mexico
Hamza,HAFIDI,Morocco
Alexandre,OLLIERO,France
Alex,BERMEJO,Spain
Teemu,PUKKI,Finland
Paolo,MEDINA,Mexico
Bernard,MENSAH,Ghana
Sidney,FRIEDE,Germany
Vinícius,FERREIRA,Brazil
Zvonimir,ŠARLIJA,Croatia
Thomas,PLEDL,Germany
Lewis,GILBOY,England
Steffen,LANG,Germany
Carlos,NIETO,Spain
Sofyan,AMRABAT,Morocco
Alpha,SISSOKO,France
Francisc,CRISTEA,Romania
Benny,FEILHABER,United States Of America
Yann,KARAMOH,France
Nathan,DELFOUNESO,England
László,BÉNES,Slovakia
Gary,DEEGAN,Ireland
Dannie,BULMAN,England
Yanis,MERAH,Morocco
Maxim,LEITSCH,Germany
Xian,EMMERS,Belgium
Jordan,AMAVI,France
Julian,DERSTROFF,Germany
Gabriel,MARTINELLI,Brazil
George,MONCUR,England
Leon,BÄTGE,Germany
José,MUÑOZ,Chile
Mikkel,ANDERSEN,Denmark
Robin,YALÇIN,Germany
Andrei,ȘERBAN,Romania
Mark,BYRNE,Ireland
Josh,SIMS,England
Vasilije,JANJIČIĆ,Switzerland
Martin,ANGHA,Switzerland
Mateusz,CHOLEWIAK,Poland
Saulo,DECARLI,Switzerland
Ellis,CHAPMAN,England
Luis,VALCARCE,Spain
Gabriel,ARIAS,Chile
Marcos,LLORENTE,Spain
Éverton,LUIZ,Brazil
Júnior,DUTRA,Brazil
Matthias,MAAK,Austria
Lewis,GRABBAN,England
Karl,TOKO-EKAMBI,Cameroon
Andrea,MANTIA,Italy
Cristian,SUBERO,Colombia
Diego,BRAGHIERI,Argentina
Kai,HAVERTZ,Germany
Andrea,SCHENETTI,Italy
Tobias,SALQUIST,Denmark
Denys,BAIN,France
Rodrigo,ECHEVERRÍA,Chile
Jay,RODRIGUEZ,England
Mark,O'SULLIVAN,Ireland
Lévi,NTUMBA,France
Fábio,SILVA,Portugal
Jack,PRICE,England
Mamadou,FALL,Senegal
Michael,GREGORITSCH,Austria
Martin,PAYARES,Colombia
Leonard,BREDOL,Germany
Olivier,GIROUD,France
Emil,HOLTEN,Denmark
Gaetano,BERARDI,Switzerland
Mons,BASSOUAMINA,France
Giacomo,FIGLIUZZI,Italy
Mubarak,WAKASO,Ghana
Simon,MIGNOLET,Belgium
Francisco,PORTILLO,Paraguay
Wes,BURNS,Wales
Mart,LIEDER,Netherlands
Omar,ALBORNOZ,Colombia
Orhan,OVACIKLI,Turkey
Simon,TERODDE,Germany
Adam,PHILLIPS,England
Lee,GRACE,Ireland
Antonio,PICCOLO,Italy
Charlie,AUSTIN,England
José,JOSÉ FONTE,Portugal
Ghayas,ZAHID,Norway
Samuel,MOUTOUSSAMY,France
Ernest,OHEMENG,Ghana
,LICÁ,Portugal
Nikola,MAKSIMOVIĆ,Serbia
Franco,PIZZICANELLA,Argentina
Matteo,MANCOSU,Italy
Kennet,LARA,Chile
Kristoffer,ZACHARIASSEN,Norway
Cristiano,RONALDO,Portugal
Lukas,GRGIC,Austria
Doğukan,SINIK,Turkey
Mitchell,DIJKS,Netherlands
Mustapha,YATABARÉ,Mali
Rian,MCLEAN,England
Víctor,GARCÍA,Venezuela
Adnan,KOVAČEVIĆ,Bosnia And Herzegovina
Derrick,WILLIAMS,Ireland
Tom,BREWITT,England
Kelvin,OSORIO,Colombia
Florian,NEUHAUS,Germany
,,
David,CAMACHO,Colombia
Graham,CUMMINS,Ireland
Mateusz,LIS,Poland
Thomas,SABITZER,Austria
Fabrizio,ALASTRA,Italy
,CRESPO,Spain
Matthias,MINDER,Switzerland
Ronald,VARGAS,Venezuela
Jack,WHATMOUGH,England
Vítor,TORMENA,Brazil
Steve,AMBRI,France
Marco,SCHÖNBÄCHLER,Switzerland
Javier,ABELLA,Mexico
Franco,VÁZQUEZ,Argentina
Billy,JONES,England
Eboue,KOUASSI,Ivory Coast
Yadir,MENESES,Colombia
Jon,BAUTISTA,Spain
Cheick,KEITA,Mali
Joshua,KING,Norway
Pavao,PERVAN,Austria
Nathan,HOLLAND,England
Mathies,SKJELLERUP,Denmark
Luis,ARIAS,Colombia
,MARTÍN,Spain
Víctor,GIRALDO,Colombia
,MORALES,Spain
Joel,MATIP,Cameroon
Marvin,DUCKSCH,Germany
Simone,BRANCA,Italy
Ricardo,HORTA,Portugal
Jack,MALONE,Northern Ireland
Dedryck,BOYATA,Belgium
Miles,ROBINSON,United States Of America
Pablo,CUADRA,Argentina
Nya,KIRBY,England
Joe,SHAUGHNESSY,Ireland
Jesse,JORONEN,Finland
,SIVERA,Spain
Luis,CÁRDENAS,Mexico
Fabián,SAMBUEZA,Argentina
Mohammed,ABU,Ghana
Jan,BERGH,Belgium
Manuel,AKANJI,Switzerland
Kenzo,GOUDMIJN,Netherlands
Eduardo,FARIAS,Chile
Paul,BERNARDONI,France
Diego,FERNÁNDEZ,Chile
Leonardo,PICO,Colombia
Fabian,HERBERS,Germany
Lys,MOUSSET,France
Oussama,TANNANE,Morocco
Andy,CARROLL,England
Ben,JOHNSON,England
Ben,REEVES,Northern Ireland
Joe,JACOBSON,Wales
Lucas,PERRIN,France
Mattia,MUSTACCHIO,Italy
,RENATO,Brazil
Kevin,MÖHWALD,Germany
Jeisson,VARGAS,Chile
Luke,THOMAS,England
Kevin,WIMMER,Austria
Callum,ROWE,England
Enzo,CRIVELLI,France
Olivier,CUSTODIO,Switzerland
Tom,MÜLLER,Germany
Adrien,THOMASSON,France
Grzegorz,KUŚWIK,Poland
Aaron,CRESSWELL,England
,NALDO,Brazil
,TACHI,Spain
Emmanuel,OSADEBE,Ireland
Bård,FINNE,Norway
Octavio,RIVERO,Uruguay
Emmanuel,OYELEKE,England
Jean,DROLÈ,Ivory Coast
Paul,DOWNING,England
Simon,ZOLLER,Germany
Julián,LÓPEZ,Argentina
Marcelo,BROZOVIĆ,Croatia
Jeider,RIQUETT,Colombia
Carlos,ESPINOSA,Chile
Edisson,RESTREPO,Colombia
Josh,DASILVA,England
Tomasz,MOKWA,Poland
Tom,KNOWLES,England
Darío,CÁCERES,Paraguay
Teddy,CHEVALIER,France
Andy,CANNON,England
Omar,OMAR RAMOS,Spain
Kiko,OLIVAS,Spain
Nicola,SUTTER,Switzerland
,AVILÉS,Spain
Ali,IBRAHIMAJ,Germany
Juan,SERRANO,Colombia
Octavian,VÂLCEANU,Romania
Luis,GONZÁLEZ,Venezuela
Laurent,CIMAN,Belgium
Renato,SANTOS,Portugal
Bruno,PITTÓN,Argentina
Ian,RUSH,Wales
Clément,VIDAL,France
Ante,REBIĆ,Croatia
Mesut,ÖZIL,Germany
Chris,GUNTER,Wales
Neider,BARONA,Colombia
,FABINHO,Brazil
Arne,SICKER,Germany
Frank,LAMPARD,England
Jermaine,HYLTON,England
Zakaria,LABYAD,Morocco
Marcel,CORREIA,Portugal
Alan,MOZO,Mexico
Gustavo,HAMER,Netherlands
Barış,ATIK,Turkey
Sean,KLAIBER,Netherlands
Andreas,MAXSØ,Denmark
Laurent,LEMOINE,Belgium
Ron-Thorben,HOFFMANN,Germany
Matty,WOLFE,England
,JUANJO,Spain
Vasile,CONSTANTIN,Romania
,HERNÂNI,Portugal
David,GUGGANIG,Austria
Cauley,WOODROW,England
Moses,ODJER,Ghana
Kevin,RÜEGG,Switzerland
Mohamed,RAYHI,Netherlands
Robbert,VOS,Netherlands
Mihailo,RISTIĆ,Serbia
Elliot,EMBLETON,England
Ibrahim,CISSÉ,France
,BEBETO,Brazil
Colm,HORGAN,Ireland
Guido,MAINERO,Argentina
Marcel,SEEGERT,Germany
Yohan,CROIZET,France
Hans,MULDER,Netherlands
Fernando,KARANGA,Brazil
Yúber,ASPRILLA,Colombia
Oliver,FUNCH,Denmark
Jamie,LENNON,Ireland
Oliver,CHRISTENSEN,Denmark
Zinho,GANO,Belgium
Fabian,GREILINGER,Germany
Nias,HEFTI,Switzerland
Claudio,BEAUVUE,France
Mat,SADLER,England
Luis,CHÁVEZ,Mexico
Andrea,BELOTTI,Italy
Kristoffer,BARMEN,Norway
Manprit,SARKARIA,Austria
Rodrigo,REY,Argentina
César,GIRALDO,Colombia
Tom,DALLISON,England
João,TEIXEIRA,Portugal
Ricardo,FERREIRA,Portugal
Joel,GRODOWSKI,Germany
Robert,ERGAS,Uruguay
Lucas,PRATTO,Argentina
Adrián,LUNA,Uruguay
Diego,VALDÉS,Colombia
Gaël,CLICHY,France
Daniel,VEGA,Argentina
Nicolò,ZANIOLO,Italy
Juan,DELGADO,Chile
Sandy,WALSH,Netherlands
Martin,DÚBRAVKA,Slovakia
Nicolai,RAPP,Germany
Luke,WOOLFENDEN,England
,LIONN,Brazil
Alfonso,BLANCO,Mexico
Jesper,CHRISTJANSEN,Denmark
Marco,GINKEL,Netherlands
Ander,CANTERO,Spain
Cédric,ZESIGER,Switzerland
Bradley,STEVENSON,England
Dimitrios,IOANNIDIS,Germany
André,ANDRÉ,Portugal
Efraín,VELARDE,Mexico
Philipp,ZULECHNER,Austria
Jimmy,KEOHANE,Ireland
Teddy,BISHOP,England
Mariano,BARBIERI,Argentina
,JUNIO,Brazil
Petar,FILIPOVIĆ,Germany
João,PEREIRA,Portugal
Alessandro,DIAMANTI,Italy
Marcus,FORSS,Finland
Jason,LAW,England
Miroslav,KLOSE,Germany
Jannick,THEISSEN,Germany
,VIEIRINHA,Portugal
Alessandro,DEIOLA,Italy
,ALISSON,Brazil
Erlend,REITAN,Norway
Zouhair,FEDDAL,Morocco
Jeisson,QUIÑONES,Colombia
Yohan,DEMONCY,France
Alejandro,DÍAZ,Mexico
Morgan,FOX,Wales
Maciej,DĄBROWSKI,Poland
Ştefan,RADU,Romania
Zourdine,THIOR,Senegal
Leonardo,VILLALBA,Argentina
Charlie,COLKETT,England
Paweł,DAWIDOWICZ,Poland
Yannick,CAHUZAC,France
Adrian,FEIN,Germany
Iago,OLIVEIRA,Brazil
Matt,BUTCHER,England
,HÉBER,Brazil
Simone,VERDI,Italy
,VARELA,Spain
Ramiro,CARRERA,Argentina
Jack,HARRISON,England
Nikola,VLAŠIĆ,Croatia
Ricardo,PEREIRA,Portugal
Marc,RZATKOWSKI,Germany
Joseph,GELHARDT,England
Harmeet,SINGH,Norway
Anderson,PLATA,Colombia
Josh,GINNELLY,England
George,BALDOCK,England
Guillermo,POZOS,Mexico
Ertuğrul,TAŞKIRAN,Turkey
Laurent,KOSCIELNY,France
Alberto,GONZÁLEZ,Spain
Matías,PATO,Argentina
Rio,FERDINAND,England
Lewis,ALESSANDRA,England
Mauro,COPPOLARO,Italy
Sergio,LÓPEZ,Spain
Michael,PÉREZ,Mexico
Łukasz,SOSZYŃSKI,Poland
Stefano,MAGNASCO,Chile
Misael,CUBILLOS,Chile
Daniel,IVERSEN,Denmark
Ashley,WESTWOOD,England
Maarten,RIEDER,Netherlands
Nemanja,NIKOLIĆ,Hungary
Daniel,FERNANDES,Portugal
Mauricio,ROSALES,Argentina
Pedro,HENRIQUE,Brazil
José,SIERRA,Chile
Vegard,FORREN,Norway
Jaminton,CAMPAZ,Colombia
Yoël,ARMOUGOM,France
Callum,EVANS,England
Josh,BROWNHILL,England
,ALCALÁ,Spain
Ondrej,DUDA,Slovakia
Ahmed,KONÉ,Ivory Coast
Dominik,MEISEL,Germany
Andreas,WIEGEL,Germany
Mikael,SOISALO,Finland
Samuele,LONGO,Italy
Vegard,BERGAN,Norway
Camillo,CIANO,Italy
Dominik,STROH-ENGEL,Germany
Christian,BENTEKE,Belgium
Niklas,HAUPTMANN,Germany
Adrien,HUNOU,France
Jamie,PATERSON,England
Nils,KÖRBER,Germany
Federico,PIOVACCARI,Italy
Daniele,GASTALDELLO,Italy
Tomáš,PŘIKRYL,Czech Republic
Mattia,VALOTI,Italy
Tomás,POCHETTINO,Argentina
,ROBERTO,Spain
Jacob,LARSEN,Denmark
Przemysław,TYTOŃ,Poland
Louis,BOSTYN,Belgium
Brayan,CORTÉS,Chile
,AURO,Brazil
Luca,MAZZITELLI,Italy
Michel,AEBISCHER,Switzerland
Yesus,CABRERA,Colombia
Tomás,DURSO,Argentina
Timothy,TILLMAN,Germany
Ryan,BOUALLAK,France
Emiliano,INSÚA,Argentina
Junior,STANISLAS,England
Pablo,ALVARADO,Argentina
Sebastián,SILVA,Chile
José,MADUEÑA,Mexico
Andrés,CORREA,Colombia
Zé,ZÉ LUÍS,Cape Verde
Domingo,BLANCO,Argentina
